animals	animal species,megaherbivores,wide ranging benthivores,large bodied taxa,phocids,vertebrate animal,mega herbivores,amniotes,small wildlife,non mammals
part of physics	physically relevant quantum field theory,physics based method,quantum mechanic concept,quantum gravity,physical science,scientific theory
physical science	exact science,natural science,science,hard science,formal science,physical and biological science,applied science,basic science
remedies	medicinal treatment,counter remedy,home remedy,nonmonetary remedy,natural remedy,topical treatment,curative treatment,herbal treatment,pain remedy
acoustic instruments	acoustic stringed instrument,electronic musical instrument,mixed instruments,contemporary instrument,modern instrument
guitars	hollowbody electric guitar,solid bodied guitar,good yamaha guitar,iconic fender instrument,pre owned guitar,second generation bass,acoustic stringed instrument
located in closets	on trend bedroom furniture item,built in storage,bedroom furniture,small clothing item,signature basic luxuries
located in houses	in house department,living room element,standard home amenity,everyday household object,in room amenity,household furniture,home furnishings
located in rock bands	mixed instruments,typical rock instrument,playing characteristic,music gear,musical instrument,band instrument,music device,music instrument,music source
located in studios	audio equipment,sound equipment,disc shaped recording medium,external recording equipment,audio source,audiovisual equipment
used for folk music	music instrument,traditional musical instrument,musical instrument
used for playing	play equipment,play area,playing venue,plaything,large player,simple plaything,mode of play,popular instrument,musical instrument
have string	stringed instrument,string instrument,stringed musical instrument,common stringed instrument,short string,child string small item,handmade instrument
music	modern music,popular music,kind of music,type of music,satan s music
athletes	professional athlete,elite athlete,competitive athlete
information	teds information,frequently information,kind of information,concrete information,external information,meta information,patient s information,datum information,form of information
immunity	intracellular immunity,immune response,virulence trait
financial institutions	traditional financial institution,public financial institution,private financial institution,financial service institution,nonbank financial institution,formal financial institution,non-bank financial institution,depository financial institution
hundreds	large group,population,tiny group
nooks	unoccupied area,outdoor space,hiding space,non residential space
part of brazils	part of latin america,south american country,part of the country,southern hemisphere country,small latin american country
abbreviations	written abbreviation,common abbreviation,latin abbreviation,shorthand designation,identifiers,variant spelling,names
phobia	complex phobia,minor phobia,psychological co morbidity,psychological disorder
simple phobia	complex phobia,minor phobia,phobia
configurations	configuration property,configuration setting,arrangement,system configuration,configuration feature,complicated configuration,layout,simple configuration,spatial interaction
legal forms	legal document,legal documentation,real estate legal document,court document
amides	dicarboxylates,pegylated compound,alkyl amine
fiber	unusual fiber,natural fiber,short fiber,flexible fiber,animal fiber,high strength fiber,commercial fiber,insoluble fiber,conductive fiber
thermoplastic	thermoplastic material,porous thermoplastic,alloplastic material,thermoplastic polymer,thermoplastic resin,viscoelastic material,poroelastic material,thermoplastic polyester,thermoset material
rt supplies	homebrew supply,essential product,ancillary product,bulk product,auxiliary product
paint	paint material,paint product,water based paint,aerosol paint,quality paint,paint component,medium viscosity paint
located in factories	type of industrial equipment,industrial equipment,industrial product,type of machinery,manufacturing product,myriad industrial product,machinery,office machinery,manufactured goods,type of fine machinery
located in paint	paint material,paint,paint element,painting material,quality paint
located in paintings	colorful mural,non painted object,large figurative element,traditional depiction,enduring figurative work,nude and still life painting
plastic	plastic material,conventional plastic,common plastic,clear plastic material,soft plastic,thermoset plastic,high quality plastic,biodegradable plastic,suitable plastic
used for art	form of art,art medium,art mediums,art work,art subject,interesting art element,three dimensional artistic application,illustrative art,artistic medium
used for paint	painting material,paint material,basic painting material,painting medium,paint equipment,paint,quality paint
art	art activity,form of art,illustrative art,creative art,art form,art practice
